participant, method, gaze, completion, cur_finger, prev_finger, type, duration_ms, cand_total, cand_index, time_since_1970_ms
zhenyi10,TapGazer,GS,NC,space,t,selection,293.2081,1,0,1605976706020.6100
zhenyi10,TapGazer,GS,NC,o,space,tap,152.1949,0,0,1605976706172.8000
zhenyi10,TapGazer,GS,NC,r,o,tap,89.7670,0,0,1605976706262.5700
zhenyi10,TapGazer,GS,NC,g,r,tap,179.5114,0,0,1605976706442.0800
zhenyi10,TapGazer,GS,NC,a,g,tap,67.3691,0,0,1605976706509.4500
zhenyi10,TapGazer,GS,NC,n,a,tap,124.6970,0,0,1605976706634.1500
zhenyi10,TapGazer,GS,NC,i,n,tap,87.7838,0,0,1605976706721.9300
zhenyi10,TapGazer,GS,NC,z,i,tap,67.8331,0,0,1605976706789.7600
zhenyi10,TapGazer,GS,NC,a,z,tap,168.5295,0,0,1605976706959.2800
zhenyi10,TapGazer,GS,NC,t,a,tap,166.5575,0,0,1605976707125.8300
zhenyi10,TapGazer,GS,NC,i,t,tap,158.3841,0,0,1605976707284.2200
zhenyi10,TapGazer,GS,NC,o,i,tap,32.5858,0,0,1605976707316.8000
zhenyi10,TapGazer,GS,NC,space,o,selection,245.9417,1,0,1605976707562.7500
zhenyi10,TapGazer,GS,NC,u,,tap,0.0000,0,0,1605976708222.4300
zhenyi10,TapGazer,GS,NC,s,u,tap,35.4123,0,0,1605976708257.8500
zhenyi10,TapGazer,GS,NC,e,s,tap,74.8019,0,0,1605976708332.6500
zhenyi10,TapGazer,GS,NC,r,e,tap,99.4596,0,0,1605976708432.1100
zhenyi10,TapGazer,GS,NC,space,r,selection,268.6650,1,0,1605976708700.7700
zhenyi10,TapGazer,GS,NC,f,space,tap,184.8574,0,0,1605976708885.6300
zhenyi10,TapGazer,GS,NC,r,f,tap,148.6015,0,0,1605976709034.2300
zhenyi10,TapGazer,GS,NC,i,r,tap,65.8328,0,0,1605976709100.0600
zhenyi10,TapGazer,GS,NC,e,i,tap,144.6085,0,0,1605976709244.6700
zhenyi10,TapGazer,GS,NC,n,e,tap,67.0009,0,0,1605976709311.6700
zhenyi10,TapGazer,GS,NC,d,n,tap,133.6356,0,0,1605976709445.3100
zhenyi10,TapGazer,GS,NC,l,d,tap,67.3266,0,0,1605976709512.6400
zhenyi10,TapGazer,GS,NC,y,l,tap,134.6394,0,0,1605976709647.2700
zhenyi10,TapGazer,GS,NC,space,y,selection,328.1217,1,0,1605976709975.4000
zhenyi10,TapGazer,GS,NC,i,space,tap,390.1876,0,0,1605976710365.5800
zhenyi10,TapGazer,GS,NC,n,i,tap,77.8246,0,0,1605976710444.3800
zhenyi10,TapGazer,GS,NC,t,n,tap,55.8172,0,0,1605976710500.2000
zhenyi10,TapGazer,GS,NC,e,t,tap,81.4613,0,0,1605976710581.6600
zhenyi10,TapGazer,GS,NC,r,e,tap,96.7506,0,0,1605976710678.4100
zhenyi10,TapGazer,GS,NC,f,r,tap,225.9980,0,0,1605976710904.4100
zhenyi10,TapGazer,GS,NC,a,f,tap,61.8355,0,0,1605976710966.2400
zhenyi10,TapGazer,GS,NC,c,a,tap,191.6924,0,0,1605976711157.9400
zhenyi10,TapGazer,GS,NC,e,c,tap,212.4323,0,0,1605976711370.3700
zhenyi10,TapGazer,GS,NC,space,e,selection,225.9323,1,0,1605976711596.3000
zhenyi10,TapGazer,GS,NC,h,,tap,0.0000,0,0,1605976712308.0800
zhenyi10,TapGazer,GS,NC,e,h,tap,79.6495,0,0,1605976712387.7300
zhenyi10,TapGazer,GS,NC,a,e,tap,212.4153,0,0,1605976712600.1500
zhenyi10,TapGazer,GS,NC,l,a,tap,469.4227,0,0,1605976713069.5700
zhenyi10,TapGazer,GS,NC,t,l,tap,245.8210,0,0,1605976713315.3900
zhenyi10,TapGazer,GS,NC,h,t,tap,112.6972,0,0,1605976713428.0900
zhenyi10,TapGazer,GS,NC,y,h,tap,201.1713,0,0,1605976713629.2600
zhenyi10,TapGazer,GS,NC,space,y,selection,276.9365,1,0,1605976713906.1900
new session
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976729147.2000
zhenyi10,TapGazer,GS,NC,h,t,tap,78.7565,0,0,1605976729226.9900
zhenyi10,TapGazer,GS,NC,a,h,tap,69.6328,0,0,1605976729296.6200
zhenyi10,TapGazer,GS,NC,n,a,tap,120.2590,0,0,1605976729416.8800
zhenyi10,TapGazer,GS,NC,k,n,tap,65.8296,0,0,1605976729482.7100
zhenyi10,TapGazer,GS,NC,space,k,selection,215.9115,1,0,1605976729698.6200
zhenyi10,TapGazer,GS,NC,y,space,tap,113.9751,0,0,1605976729812.6000
zhenyi10,TapGazer,GS,NC,o,y,tap,77.7902,0,0,1605976729890.3900
zhenyi10,TapGazer,GS,NC,u,o,tap,100.7310,0,0,1605976729991.1200
zhenyi10,TapGazer,GS,NC,space,u,selection,77.7948,4,0,1605976730068.9100
zhenyi10,TapGazer,GS,NC,f,space,tap,117.6879,0,0,1605976730186.6000
zhenyi10,TapGazer,GS,NC,o,f,tap,81.7845,0,0,1605976730268.3800
zhenyi10,TapGazer,GS,NC,r,o,tap,108.7214,0,0,1605976730377.1100
zhenyi10,TapGazer,GS,NC,space,r,selection,135.6222,5,0,1605976730512.7300
zhenyi10,TapGazer,GS,NC,y,space,tap,91.7561,0,0,1605976730604.4800
zhenyi10,TapGazer,GS,NC,o,y,tap,63.7440,0,0,1605976730668.2300
zhenyi10,TapGazer,GS,NC,u,o,tap,91.1233,0,0,1605976730759.3500
zhenyi10,TapGazer,GS,NC,r,u,tap,104.2299,0,0,1605976730863.5800
zhenyi10,TapGazer,GS,NC,space,r,selection,111.7036,3,0,1605976730975.2800
zhenyi10,TapGazer,GS,NC,h,space,tap,110.0841,0,0,1605976731085.3700
zhenyi10,TapGazer,GS,NC,e,h,tap,80.3785,0,0,1605976731165.7500
zhenyi10,TapGazer,GS,NC,l,e,tap,62.8319,0,0,1605976731228.5800
zhenyi10,TapGazer,GS,NC,p,l,tap,135.6355,0,0,1605976731364.2100
zhenyi10,TapGazer,GS,NC,space,p,selection,371.1069,1,0,1605976731735.3200
zhenyi10,TapGazer,GS,NC,n,,tap,0.0000,0,0,1605976732394.1700
zhenyi10,TapGazer,GS,NC,o,n,tap,54.8546,0,0,1605976732449.0200
zhenyi10,TapGazer,GS,NC,space,o,selection,212.4572,4,0,1605976732661.4800
zhenyi10,TapGazer,GS,NC,e,space,tap,78.0864,0,0,1605976732739.5600
zhenyi10,TapGazer,GS,NC,x,e,tap,212.2030,0,0,1605976732951.7700
zhenyi10,TapGazer,GS,NC,c,x,tap,168.6180,0,0,1605976733120.3800
zhenyi10,TapGazer,GS,NC,h,c,tap,97.1856,0,0,1605976733217.5700
zhenyi10,TapGazer,GS,NC,a,h,tap,88.7620,0,0,1605976733306.3300
zhenyi10,TapGazer,GS,NC,n,a,tap,112.2227,0,0,1605976733418.5500
zhenyi10,TapGazer,GS,NC,g,n,tap,0.0000,0,0,1605976733418.5500
zhenyi10,TapGazer,GS,NC,e,g,tap,76.7932,0,0,1605976733495.3500
zhenyi10,TapGazer,GS,NC,space,e,selection,380.0223,1,0,1605976733875.3700
zhenyi10,TapGazer,GS,NC,w,space,tap,214.4022,0,0,1605976734089.7700
zhenyi10,TapGazer,GS,NC,i,w,tap,89.7705,0,0,1605976734179.5400
zhenyi10,TapGazer,GS,NC,t,i,tap,101.7023,0,0,1605976734281.2500
zhenyi10,TapGazer,GS,NC,h,t,tap,55.4700,0,0,1605976734336.7200
zhenyi10,TapGazer,GS,NC,o,h,tap,100.7320,0,0,1605976734437.4500
zhenyi10,TapGazer,GS,NC,u,o,tap,88.7621,0,0,1605976734526.2100
zhenyi10,TapGazer,GS,NC,t,u,tap,112.4050,0,0,1605976734638.6100
zhenyi10,TapGazer,GS,NC,space,t,selection,223.8335,1,0,1605976734862.4500
zhenyi10,TapGazer,GS,NC,a,space,tap,111.0073,0,0,1605976734973.4500
zhenyi10,TapGazer,GS,NC,space,a,selection,124.2492,3,0,1605976735097.7000
zhenyi10,TapGazer,GS,NC,b,space,tap,210.4371,0,0,1605976735308.1400
zhenyi10,TapGazer,GS,NC,i,b,tap,101.7285,0,0,1605976735409.8700
zhenyi10,TapGazer,GS,NC,l,i,tap,131.6480,0,0,1605976735541.5200
zhenyi10,TapGazer,GS,NC,l,l,tap,145.6099,0,0,1605976735687.1300
zhenyi10,TapGazer,GS,NC,space,l,selection,303.7177,3,0,1605976735990.8500
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976736610.5300
zhenyi10,TapGazer,GS,NC,h,t,tap,68.8159,0,0,1605976736679.3400
zhenyi10,TapGazer,GS,NC,e,h,tap,88.0640,0,0,1605976736767.4100
zhenyi10,TapGazer,GS,NC,space,e,selection,124.6686,3,0,1605976736892.0800
zhenyi10,TapGazer,GS,NC,e,space,tap,102.8049,0,0,1605976736994.8800
zhenyi10,TapGazer,GS,NC,a,e,tap,88.4142,0,0,1605976737083.3000
zhenyi10,TapGazer,GS,NC,r,a,tap,79.5232,0,0,1605976737162.8200
zhenyi10,TapGazer,GS,NC,l,r,tap,134.3932,0,0,1605976737297.2100
zhenyi10,TapGazer,GS,NC,y,l,tap,100.7904,0,0,1605976737398.0000
zhenyi10,TapGazer,GS,NC,space,y,selection,144.5883,1,0,1605976737542.5900
zhenyi10,TapGazer,GS,NC,b,space,tap,190.4918,0,0,1605976737733.0800
zhenyi10,TapGazer,GS,NC,i,b,tap,76.7932,0,0,1605976737809.8800
zhenyi10,TapGazer,GS,NC,r,i,tap,122.5160,0,0,1605976737932.3900
zhenyi10,TapGazer,GS,NC,d,r,tap,167.5523,0,0,1605976738099.9400
zhenyi10,TapGazer,GS,NC,space,d,selection,114.6934,7,3,1605976738214.6400
zhenyi10,TapGazer,GS,NC,g,space,tap,141.2561,0,0,1605976738355.8900
zhenyi10,TapGazer,GS,NC,e,g,tap,90.7100,0,0,1605976738446.6000
zhenyi10,TapGazer,GS,NC,t,e,tap,122.6704,0,0,1605976738569.2700
zhenyi10,TapGazer,GS,NC,s,t,tap,157.1814,0,0,1605976738726.4600
zhenyi10,TapGazer,GS,NC,space,s,selection,676.6702,1,0,1605976739403.1300
zhenyi10,TapGazer,GS,NC,t,space,tap,168.9163,0,0,1605976739572.0400
zhenyi10,TapGazer,GS,NC,h,t,tap,121.6418,0,0,1605976739693.6800
zhenyi10,TapGazer,GS,NC,e,h,tap,68.8264,0,0,1605976739762.5100
zhenyi10,TapGazer,GS,NC,space,e,selection,198.7855,3,0,1605976739961.3000
zhenyi10,TapGazer,GS,NC,w,space,tap,81.7813,0,0,1605976740043.0800
zhenyi10,TapGazer,GS,NC,o,w,tap,103.5189,0,0,1605976740146.6000
zhenyi10,TapGazer,GS,NC,r,o,tap,51.8819,0,0,1605976740198.4800
zhenyi10,TapGazer,GS,NC,m,r,tap,134.8590,0,0,1605976740333.3400
zhenyi10,TapGazer,GS,NC,space,m,selection,371.9699,2,1,1605976740705.3100
zhenyi10,TapGazer,GS,NC,b,,tap,0.0000,0,0,1605976741440.0100
zhenyi10,TapGazer,GS,NC,u,b,tap,125.2929,0,0,1605976741565.3000
zhenyi10,TapGazer,GS,NC,c,u,tap,175.1542,0,0,1605976741740.4600
zhenyi10,TapGazer,GS,NC,k,c,tap,112.6980,0,0,1605976741853.1500
zhenyi10,TapGazer,GS,NC,u,k,tap,169.0562,0,0,1605976742022.2100
zhenyi10,TapGazer,GS,NC,l,u,tap,1329.2934,0,0,1605976743351.5000
zhenyi10,TapGazer,GS,NC,e,l,tap,115.8934,0,0,1605976743468.3900
zhenyi10,TapGazer,GS,NC,space,e,selection,336.9029,1,0,1605976743805.3000
zhenyi10,TapGazer,GS,NC,u,space,tap,215.5190,0,0,1605976744020.8200
zhenyi10,TapGazer,GS,NC,p,u,tap,55.8510,0,0,1605976744076.6700
zhenyi10,TapGazer,GS,NC,space,p,selection,311.7424,2,0,1605976744388.4100
zhenyi10,TapGazer,GS,NC,f,space,tap,116.6439,0,0,1605976744505.0500
zhenyi10,TapGazer,GS,NC,o,f,tap,70.1782,0,0,1605976744575.2300
zhenyi10,TapGazer,GS,NC,r,o,tap,123.2422,0,0,1605976744698.4700
zhenyi10,TapGazer,GS,NC,space,r,selection,213.4285,5,0,1605976744911.9000
zhenyi10,TapGazer,GS,NC,s,space,tap,169.5829,0,0,1605976745081.4900
zhenyi10,TapGazer,GS,NC,a,s,tap,56.5038,0,0,1605976745137.9900
zhenyi10,TapGazer,GS,NC,f,a,tap,130.4363,0,0,1605976745268.4300
zhenyi10,TapGazer,GS,NC,e,f,tap,87.7646,0,0,1605976745356.1900
zhenyi10,TapGazer,GS,NC,t,e,tap,156.8717,0,0,1605976745513.0600
zhenyi10,TapGazer,GS,NC,y,t,tap,213.2051,0,0,1605976745726.2700
zhenyi10,TapGazer,GS,NC,space,y,selection,355.7729,1,0,1605976746082.0400
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976746636.9700
zhenyi10,TapGazer,GS,NC,h,t,tap,88.7332,0,0,1605976746725.7000
zhenyi10,TapGazer,GS,NC,i,h,tap,76.7959,0,0,1605976746802.5000
zhenyi10,TapGazer,GS,NC,s,i,tap,99.7415,0,0,1605976746902.2400
zhenyi10,TapGazer,GS,NC,space,s,selection,221.4351,1,0,1605976747123.6700
zhenyi10,TapGazer,GS,NC,i,space,tap,137.5959,0,0,1605976747261.2700
zhenyi10,TapGazer,GS,NC,s,i,tap,135.0474,0,0,1605976747396.3100
zhenyi10,TapGazer,GS,NC,space,s,selection,129.9703,2,0,1605976747526.2900
zhenyi10,TapGazer,GS,NC,t,space,tap,112.6992,0,0,1605976747638.9800
zhenyi10,TapGazer,GS,NC,o,t,tap,122.6711,0,0,1605976747761.6600
zhenyi10,TapGazer,GS,NC,o,o,tap,124.6912,0,0,1605976747886.3500
zhenyi10,TapGazer,GS,NC,space,o,selection,233.5361,2,0,1605976748119.8800
zhenyi10,TapGazer,GS,NC,m,space,tap,156.5453,0,0,1605976748276.4300
zhenyi10,TapGazer,GS,NC,u,m,tap,112.7013,0,0,1605976748389.1300
zhenyi10,TapGazer,GS,NC,c,u,tap,122.4764,0,0,1605976748511.6100
zhenyi10,TapGazer,GS,NC,h,c,tap,89.7955,0,0,1605976748601.4000
zhenyi10,TapGazer,GS,NC,space,h,selection,356.9337,2,0,1605976748958.3400
zhenyi10,TapGazer,GS,NC,a,space,tap,207.4128,0,0,1605976749165.7500
zhenyi10,TapGazer,GS,NC,caps,a,deletion,509.5547,0,0,1605976749675.3000
zhenyi10,TapGazer,GS,NC,t,caps,tap,221.0718,0,0,1605976749896.3700
zhenyi10,TapGazer,GS,NC,o,t,tap,90.7583,0,0,1605976749987.1300
zhenyi10,TapGazer,GS,NC,space,o,selection,288.2283,4,0,1605976750275.3600
zhenyi10,TapGazer,GS,NC,h,space,tap,235.3703,0,0,1605976750510.7300
zhenyi10,TapGazer,GS,NC,a,h,tap,79.7860,0,0,1605976750590.5200
zhenyi10,TapGazer,GS,NC,n,a,tap,108.6942,0,0,1605976750699.2100
zhenyi10,TapGazer,GS,NC,d,n,tap,124.0277,0,0,1605976750823.2400
zhenyi10,TapGazer,GS,NC,l,d,tap,101.3271,0,0,1605976750924.5700
zhenyi10,TapGazer,GS,NC,e,l,tap,112.5163,0,0,1605976751037.0800
zhenyi10,TapGazer,GS,NC,space,e,selection,289.4240,1,0,1605976751326.5100
zhenyi10,TapGazer,GS,NC,p,,tap,0.0000,0,0,1605976751918.0000
zhenyi10,TapGazer,GS,NC,r,p,tap,102.5845,0,0,1605976752020.5800
zhenyi10,TapGazer,GS,NC,o,r,tap,122.6384,0,0,1605976752143.2200
zhenyi10,TapGazer,GS,NC,t,o,tap,250.9785,0,0,1605976752394.2000
zhenyi10,TapGazer,GS,NC,e,t,tap,87.7652,0,0,1605976752481.9600
zhenyi10,TapGazer,GS,NC,c,e,tap,201.7448,0,0,1605976752683.7100
zhenyi10,TapGazer,GS,NC,t,c,tap,173.1415,0,0,1605976752856.8500
zhenyi10,TapGazer,GS,NC,space,t,selection,212.0774,1,0,1605976753068.9300
zhenyi10,TapGazer,GS,NC,y,space,tap,479.7641,0,0,1605976753548.6900
zhenyi10,TapGazer,GS,NC,o,y,tap,101.7522,0,0,1605976753650.4400
zhenyi10,TapGazer,GS,NC,u,o,tap,99.7077,0,0,1605976753750.1500
zhenyi10,TapGazer,GS,NC,r,u,tap,145.0075,0,0,1605976753895.1600
zhenyi10,TapGazer,GS,NC,space,r,selection,412.8148,3,0,1605976754307.9700
zhenyi10,TapGazer,GS,NC,e,space,tap,402.3570,0,0,1605976754710.3300
zhenyi10,TapGazer,GS,NC,n,e,tap,138.9328,0,0,1605976754849.2600
zhenyi10,TapGazer,GS,NC,v,n,tap,126.6623,0,0,1605976754975.9300
zhenyi10,TapGazer,GS,NC,i,v,tap,132.2245,0,0,1605976755108.1500
zhenyi10,TapGazer,GS,NC,r,i,tap,102.7054,0,0,1605976755210.8600
zhenyi10,TapGazer,GS,NC,o,r,tap,164.5569,0,0,1605976755375.4100
zhenyi10,TapGazer,GS,NC,n,o,tap,157.6446,0,0,1605976755533.0600
zhenyi10,TapGazer,GS,NC,m,n,tap,132.5797,0,0,1605976755665.6400
zhenyi10,TapGazer,GS,NC,e,m,tap,92.7507,0,0,1605976755758.3900
zhenyi10,TapGazer,GS,NC,space,e,selection,302.0419,1,0,1605976756060.4300
zhenyi10,TapGazer,GS,NC,w,,tap,0.0000,0,0,1605976756655.0900
zhenyi10,TapGazer,GS,NC,o,w,tap,67.8183,0,0,1605976756722.9100
zhenyi10,TapGazer,GS,NC,r,o,tap,86.7695,0,0,1605976756809.6800
zhenyi10,TapGazer,GS,NC,l,r,tap,101.7586,0,0,1605976756911.4300
zhenyi10,TapGazer,GS,NC,d,l,tap,111.6889,0,0,1605976757023.1200
zhenyi10,TapGazer,GS,NC,space,d,selection,312.1948,1,0,1605976757336.2800
zhenyi10,TapGazer,GS,NC,p,space,tap,358.0027,0,0,1605976757694.2800
zhenyi10,TapGazer,GS,NC,o,p,tap,78.3806,0,0,1605976757772.6700
zhenyi10,TapGazer,GS,NC,p,o,tap,187.6692,0,0,1605976757960.3400
zhenyi10,TapGazer,GS,NC,u,p,tap,104.2708,0,0,1605976758064.6100
zhenyi10,TapGazer,GS,NC,l,u,tap,118.4338,0,0,1605976758183.0400
zhenyi10,TapGazer,GS,NC,a,l,tap,99.7348,0,0,1605976758282.7700
zhenyi10,TapGazer,GS,NC,t,a,tap,89.7601,0,0,1605976758372.5300
zhenyi10,TapGazer,GS,NC,i,t,tap,97.7408,0,0,1605976758470.2800
zhenyi10,TapGazer,GS,NC,o,i,tap,44.5641,0,0,1605976758514.8400
zhenyi10,TapGazer,GS,NC,n,o,tap,89.7608,0,0,1605976758604.6000
zhenyi10,TapGazer,GS,NC,space,n,selection,181.5218,1,0,1605976758786.1200
zhenyi10,TapGazer,GS,NC,i,space,tap,130.6451,0,0,1605976758916.7700
zhenyi10,TapGazer,GS,NC,s,i,tap,111.3726,0,0,1605976759028.1400
zhenyi10,TapGazer,GS,NC,space,s,selection,80.5148,2,0,1605976759108.6500
zhenyi10,TapGazer,GS,NC,g,space,tap,135.2069,0,0,1605976759243.8600
zhenyi10,TapGazer,GS,NC,r,g,tap,169.5283,0,0,1605976759413.3900
zhenyi10,TapGazer,GS,NC,o,r,tap,155.3271,0,0,1605976759568.7200
zhenyi10,TapGazer,GS,NC,w,o,tap,179.0807,0,0,1605976759747.8000
zhenyi10,TapGazer,GS,NC,i,w,tap,225.3882,0,0,1605976759973.1900
zhenyi10,TapGazer,GS,NC,n,i,tap,87.4894,0,0,1605976760060.6700
zhenyi10,TapGazer,GS,NC,l,n,tap,334.7544,0,0,1605976760395.4300
zhenyi10,TapGazer,GS,NC,space,l,selection,536.0284,1,0,1605976760931.4600
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976761537.6600
zhenyi10,TapGazer,GS,NC,h,t,tap,79.3408,0,0,1605976761617.0000
zhenyi10,TapGazer,GS,NC,e,h,tap,92.7502,0,0,1605976761709.7500
zhenyi10,TapGazer,GS,NC,space,e,selection,211.4338,3,0,1605976761921.1800
zhenyi10,TapGazer,GS,NC,l,space,tap,135.6379,0,0,1605976762056.8200
zhenyi10,TapGazer,GS,NC,i,l,tap,54.8660,0,0,1605976762111.6800
zhenyi10,TapGazer,GS,NC,b,i,tap,133.2368,0,0,1605976762244.9200
zhenyi10,TapGazer,GS,NC,r,b,tap,205.3700,0,0,1605976762450.2900
zhenyi10,TapGazer,GS,NC,a,r,tap,92.4142,0,0,1605976762542.7100
zhenyi10,TapGazer,GS,NC,r,a,tap,86.7555,0,0,1605976762629.4600
zhenyi10,TapGazer,GS,NC,y,r,tap,123.6688,0,0,1605976762753.1300
zhenyi10,TapGazer,GS,NC,space,y,selection,243.3494,1,0,1605976762996.4800
zhenyi10,TapGazer,GS,NC,i,space,tap,126.2371,0,0,1605976763122.7200
zhenyi10,TapGazer,GS,NC,s,i,tap,86.5370,0,0,1605976763209.2500
zhenyi10,TapGazer,GS,NC,space,s,selection,382.1712,2,0,1605976763591.4200
zhenyi10,TapGazer,GS,NC,c,space,tap,331.7998,0,0,1605976763924.2400
zhenyi10,TapGazer,GS,NC,l,c,tap,55.8504,0,0,1605976763980.0900
zhenyi10,TapGazer,GS,NC,o,l,tap,168.5527,0,0,1605976764148.6400
zhenyi10,TapGazer,GS,NC,s,o,tap,13.9582,0,0,1605976764163.6000
zhenyi10,TapGazer,GS,NC,e,s,tap,95.7433,0,0,1605976764259.3400
zhenyi10,TapGazer,GS,NC,d,e,tap,224.3993,0,0,1605976764483.7400
zhenyi10,TapGazer,GS,NC,space,d,selection,297.2056,1,0,1605976764780.9500
zhenyi10,TapGazer,GS,NC,t,space,tap,324.7258,0,0,1605976765105.6700
zhenyi10,TapGazer,GS,NC,o,t,tap,91.5142,0,0,1605976765197.1900
zhenyi10,TapGazer,GS,NC,d,o,tap,76.7953,0,0,1605976765273.9800
zhenyi10,TapGazer,GS,NC,a,d,tap,43.8817,0,0,1605976765317.8600
zhenyi10,TapGazer,GS,NC,y,a,tap,103.6502,0,0,1605976765422.5000
zhenyi10,TapGazer,GS,NC,space,y,selection,255.6566,1,0,1605976765678.1600
zhenyi10,TapGazer,GS,NC,m,,tap,0.0000,0,0,1605976766294.6500
zhenyi10,TapGazer,GS,NC,a,m,tap,55.4212,0,0,1605976766350.0700
zhenyi10,TapGazer,GS,NC,r,a,tap,77.7939,0,0,1605976766427.8700
zhenyi10,TapGazer,GS,NC,y,r,tap,133.6409,0,0,1605976766561.5100
zhenyi10,TapGazer,GS,NC,space,y,selection,356.7136,2,-1,1605976766918.2200
zhenyi10,TapGazer,GS,NC,a,space,tap,189.8428,0,0,1605976767108.0600
zhenyi10,TapGazer,GS,NC,caps,a,deletion,558.8862,0,0,1605976767666.9500
zhenyi10,TapGazer,GS,NC,h,caps,tap,235.3255,0,0,1605976767902.2700
zhenyi10,TapGazer,GS,NC,a,h,tap,65.8235,0,0,1605976767968.1000
zhenyi10,TapGazer,GS,NC,d,a,tap,118.4045,0,0,1605976768086.5000
zhenyi10,TapGazer,GS,NC,space,d,selection,347.0742,1,0,1605976768433.5800
zhenyi10,TapGazer,GS,NC,a,space,tap,122.6688,0,0,1605976768556.2400
zhenyi10,TapGazer,GS,NC,space,a,selection,108.3206,3,0,1605976768664.5700
zhenyi10,TapGazer,GS,NC,l,space,tap,120.3108,0,0,1605976768784.8800
zhenyi10,TapGazer,GS,NC,i,l,tap,54.8546,0,0,1605976768839.7300
zhenyi10,TapGazer,GS,NC,t,i,tap,100.7351,0,0,1605976768940.4700
zhenyi10,TapGazer,GS,NC,t,t,tap,133.2797,0,0,1605976769073.7500
zhenyi10,TapGazer,GS,NC,l,t,tap,103.2304,0,0,1605976769176.9800
zhenyi10,TapGazer,GS,NC,e,l,tap,77.8009,0,0,1605976769254.7800
zhenyi10,TapGazer,GS,NC,space,e,selection,154.5771,1,0,1605976769409.3500
zhenyi10,TapGazer,GS,NC,l,space,tap,269.2817,0,0,1605976769678.6400
zhenyi10,TapGazer,GS,NC,a,l,tap,65.8671,0,0,1605976769744.5000
zhenyi10,TapGazer,GS,NC,m,a,tap,179.6812,0,0,1605976769924.1800
zhenyi10,TapGazer,GS,NC,b,m,tap,211.2090,0,0,1605976770135.3900
zhenyi10,TapGazer,GS,NC,space,b,selection,379.5590,1,0,1605976770514.9500
zhenyi10,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605976771158.6200
zhenyi10,TapGazer,GS,NC,e,t,tap,102.8979,0,0,1605976771261.5200
zhenyi10,TapGazer,GS,NC,a,e,tap,43.8814,0,0,1605976771305.4000
zhenyi10,TapGazer,GS,NC,c,a,tap,187.4982,0,0,1605976771492.9000
zhenyi10,TapGazer,GS,NC,h,c,tap,56.8483,0,0,1605976771549.7500
zhenyi10,TapGazer,GS,NC,i,h,tap,66.8226,0,0,1605976771616.5700
zhenyi10,TapGazer,GS,NC,n,i,tap,124.1751,0,0,1605976771740.7400
zhenyi10,TapGazer,GS,NC,g,n,tap,114.6925,0,0,1605976771855.4400
zhenyi10,TapGazer,GS,NC,space,g,selection,381.6628,2,0,1605976772237.1000
zhenyi10,TapGazer,GS,NC,s,space,tap,358.7508,0,0,1605976772595.8500
zhenyi10,TapGazer,GS,NC,e,s,tap,74.2003,0,0,1605976772670.0500
zhenyi10,TapGazer,GS,NC,r,e,tap,46.8744,0,0,1605976772716.9200
zhenyi10,TapGazer,GS,NC,v,r,tap,210.9329,0,0,1605976772927.8600
zhenyi10,TapGazer,GS,NC,i,v,tap,101.3660,0,0,1605976773029.2200
zhenyi10,TapGazer,GS,NC,c,i,tap,68.8145,0,0,1605976773098.0400
zhenyi10,TapGazer,GS,NC,e,c,tap,175.5722,0,0,1605976773273.6100
zhenyi10,TapGazer,GS,NC,s,e,tap,180.5025,0,0,1605976773454.1100
zhenyi10,TapGazer,GS,NC,space,s,selection,223.4030,1,0,1605976773677.5200
zhenyi10,TapGazer,GS,NC,w,space,tap,189.5712,0,0,1605976773867.0900
zhenyi10,TapGazer,GS,NC,i,w,tap,90.7206,0,0,1605976773957.8100
zhenyi10,TapGazer,GS,NC,l,i,tap,144.0780,0,0,1605976774101.8900
zhenyi10,TapGazer,GS,NC,l,l,tap,163.8226,0,0,1605976774265.7100
zhenyi10,TapGazer,GS,NC,space,l,selection,120.6785,1,0,1605976774386.3900
zhenyi10,TapGazer,GS,NC,h,space,tap,147.9400,0,0,1605976774534.3300
zhenyi10,TapGazer,GS,NC,e,h,tap,54.8331,0,0,1605976774589.1600
zhenyi10,TapGazer,GS,NC,l,e,tap,87.7658,0,0,1605976774676.9300
zhenyi10,TapGazer,GS,NC,p,l,tap,159.5770,0,0,1605976774836.5000
zhenyi10,TapGazer,GS,NC,space,p,selection,325.9154,1,0,1605976775163.4200
zhenyi10,TapGazer,GS,NC,w,,tap,0.0000,0,0,1605976775699.7400
zhenyi10,TapGazer,GS,NC,e,w,tap,77.7648,0,0,1605976775777.5000
zhenyi10,TapGazer,GS,NC,space,e,selection,278.5299,4,0,1605976776056.0300
zhenyi10,TapGazer,GS,NC,a,space,tap,123.3022,0,0,1605976776179.3400
zhenyi10,TapGazer,GS,NC,c,a,tap,177.9528,0,0,1605976776357.2900
zhenyi10,TapGazer,GS,NC,c,c,tap,114.6924,0,0,1605976776471.9800
zhenyi10,TapGazer,GS,NC,e,c,tap,265.2911,0,0,1605976776737.2700
zhenyi10,TapGazer,GS,NC,p,e,tap,190.4932,0,0,1605976776927.7600
zhenyi10,TapGazer,GS,NC,t,p,tap,91.7508,0,0,1605976777019.5200
